UPC,Count,Type,VaryingFields
9556466213948,2,VARIATION,"{'ITEM': ['VIKI POKET ROLL-DOUBLE CHOC 508G', 'VIKI POKET ROLL DOUBLE CHOCO 450 GM'], 'NRMSIZE': ['450GM', '508GM']}"
9556466206599,2,VARIATION,"{'ITEM': ['VIKI POKET ROLL STRAWBERRY 508G', 'VIKI POKET ROLL-STRAWBERRY 450 GM'], 'NRMSIZE': ['450GM', '508GM']}"
9556466212675,2,VARIATION,"{'ITEM': ['MORRIS SULTANAH COOKIES 120GM', 'MORRIS SULTANAH COOKIES 100G'], 'NRMSIZE': ['100GM', '120GM']}"
9556466212835,2,VARIATION,"{'ITEM': ['MORRIS MILK CHIPS 100G', 'MORRIS MILK CHIPS BUTTER COOKIES 120GM'], 'NRMSIZE': ['100GM', '120GM'], 'VARIANT': ['MILK', 'CHOCOLATE CHIP']}"
9556466213931,2,VARIATION,"{'ITEM': ['VIKI BOY WAFER ROLL 105 GM', 'VIKI BOY CHOCO 105GM'], 'VARIANT': ['NONE', 'CHOCOLATE']}"
9556466419517,2,VARIATION,"{'ITEM': ['RINDU WAFER STICK CHOC 600GM', 'RINDU WAFER STICK 500GM'], 'NRMSIZE': ['600GM', '500GM']}"
9556562004211,2,VARIATION,"{'ITEM': ['ORI BISKUT SARAPAN CHOC SAND 510GM', 'ORI BISKUT SARAPAN CHOC SANDWICH 440G'], 'NRMSIZE': ['510GM', '440GM']}"
9556562003214,3,VARIATION,"{'ITEM': ['ORI CHOCOLATE SANDWICH BISCUIT 700G', 'ORI WHITE COFFEE SANDWICH BISCUIT 630GM(21X30GM)', 'ORI CHOCOLATE SANDWICH BISUIT 630GM(21X30GM)'], 'MPACK': ['X1', 'X21'], 'NRMSIZE': ['700GM', '30GM', 'NONE'], 'VARIANT': ['CHOCOLATE', 'NONE']}"
9556562004792,2,VARIATION,"{'ITEM': ['ORI CHOCOLATE MILK SANDWICH BISCUIT 720GM', 'ORI CHOCOLAT MILK SANWICH 630GM PCS(21X30GM)'], 'MPACK': ['X1', 'X21'], 'NRMSIZE': ['720GM', '30GM'], 'VARIANT': ['CHOCOLATE', 'CHOCOLATE MILK']}"
9556562003221,2,VARIATION,"{'ITEM': ['ORI SUSU BISCUIT BERKRIM 650 GM', 'ORI SUSU BISCUIT BERKRIM 560GM'], 'NRMSIZE': ['NONE', '650GM'], 'VARIANT': ['NONE', 'MILK']}"
9556562003252,2,VARIATION,"{'ITEM': ['ORI MARIE BISCUIT 680GM', 'ORI MARIE BISCUIT 650GM'], 'NRMSIZE': ['650GM', '680GM']}"
9556562003320,3,VARIATION,"{'ITEM': ['ORI VANILLA SANDWICH BISCUIT 630GM PCS(21X30GM)', 'ORI VANILLA SANDWICH BISCUIT 650G', 'ORI VANILLA SAND BISCUIT 720 GM'], 'MPACK': ['X1', 'X21'], 'NRMSIZE': ['720GM', '650GM', '30GM']}"
9556562004198,3,VARIATION,"{'ITEM': ['ORI BISKUT SARAPAN LEMON 375G', 'ORI BISKUT SARAPAN LEMON SAND 510GM', 'ORI BISKUT SARAPAN LEMON SANDWICH 440GM'], 'NRMSIZE': ['510GM', '440GM', '375GM']}"
9556562004761,2,VARIATION,"{'ITEM': ['ORI BUTTER COOKIES 570GM PCS', 'ORI BUTTER COOKIES 640GM'], 'NRMSIZE': ['570GM', '640GM']}"
9556562004778,3,VARIATION,"{'ITEM': ['ORI COCONUT BUTTER COOKIES 560 GM', 'ORI COCONUT BUTTER COOKIES 640GM', 'ORI COCONUT BUTTER COOKIES 570G'], 'NRMSIZE': ['640GM', 'NONE', '560GM'], 'VARIANT': ['COCONUT', 'NONE']}"
9556562004808,2,VARIATION,"{'ITEM': ['ORI STRAWBERRY SANDWICH BISCUIT 630GM(21X30GM)', 'ORI STRAWBERRY SANDWICH BISCUIT 720GM'], 'MPACK': ['X1', 'X21'], 'NRMSIZE': ['720GM', '30GM']}"
9556562005058,2,VARIATION,"{'ITEM': ['ORI PEANUT BUTTER SANDWICH BISCUIT 550GM', 'ORI PEANUT BUTTER SANWICH 480 GM'], 'NRMSIZE': ['550GM', '480GM']}"
9556562005065,2,VARIATION,"{'ITEM': ['ORI CHEESE SANDWICH BISCUIT 550GM', 'ORI CHEESE SANWICH 460GM PCS'], 'NRMSIZE': ['550GM', '460GM']}"
9556562006192,2,VARIATION,"{'ITEM': ['ORI NATA PEANUT BUTTER CREAM SANDWICH 135G', 'ORI NATA SANDWICH PEANUT 153G'], 'NRMSIZE': ['135GM', '153GM'], 'VARIANT': ['PEANUT', 'PEANUT BUTTER']}"
9556793600114,2,VARIATION,"{'ITEM': ['MILAN CHEESE 120GM', 'JOWICO MILAN CHEESE BISCUIT PL.SWEET 120 GM'], 'BRAND': ['MILAN', 'JOWICO'], 'VARIANT': ['SESAME', 'CHEESE']}"
9556859322233,2,VARIATION,"{'ITEM': ['HUP SENG ROTI PONG 20GMX12S', 'HUP SENG PING PONG ROTI PONG 300 GM'], 'MPACK': ['X1', 'X12'], 'NRMSIZE': ['20GM', '300GM']}"
9556880601024,2,VARIATION,"{'ITEM': ['NORAINIS GOODKISS CORNFLAKES & RAISIN COOKIES 84 GM', 'NORAINI CORN FLK & RAISINS COOKIES 100G'], 'NRMSIZE': ['100GM', '84GM']}"
9556880603141,2,VARIATION,"{'ITEM': ['NORAINI BLACKCURRENT COOKIES 84GM', 'NORAINIS COOKIES BLACKCURRANT 85G'], 'NRMSIZE': ['84GM', '85GM']}"
9556995110749,2,VARIATION,"{'ITEM': ['TORTO WHITE CASTLE BUTTER COOKIES 160G', 'WHITE CASTLE BUTTER COOKIES 130GM'], 'BRAND': ['TORTO', 'WHITE CASTLE'], 'NRMSIZE': ['160GM', '130GM']}"
9556995203472,2,VARIATION,"{'ITEM': ['TORTO WHITE CASTLE CURRANT COOKIES 160GM', 'WHITE CASTLE CURRANT BUTR COOKIES 130G'], 'BRAND': ['TORTO', 'WHITE CASTLE'], 'NRMSIZE': ['160GM', '130GM'], 'VARIANT': ['NONE', 'BUTTER']}"
9556995203557,2,VARIATION,"{'ITEM': ['WHITE CASTLE LUXURY CREAM WAFER S/BERRY 100G', 'WHITE CASTLE LUX WAFER ROLLS STRAWBERRY 90G'], 'BRAND': ['WHITE CASHE', 'WHITE CASTLE'], 'NRMSIZE': ['100GM', '90GM']}"
9557631351328,2,VARIATION,"{'ITEM': ['STYLE/F BLACK FOREST COOKIES 300G', 'STYLE FOOD BLACK FOREST COOKIES 250G'], 'NRMSIZE': ['300GM', '250GM'], 'VARIANT': ['NONE', 'BLACKFOREST']}"
9557631351496,2,VARIATION,"{'ITEM': ['STYLE/F COOKIES COCONUT 300G', 'STYLE FOOD COCONUT COOKIES 400G'], 'NRMSIZE': ['400GM', '300GM']}"
9557654777723,2,VARIATION,"{'ITEM': ['BORO COCONUT COOKIES PANDAN FLAV 435GM', 'MELJAYA BORO PANDAN 525GM'], 'NRMSIZE': ['525GM', '435GM']}"
9556439889262BP1,2,VARIATION,"{'ITEM': ['MUNCHYS MUZIC HAZEL WAFER 2X180G', 'MUNCHY MUZ CHOC WAFER BITES 180GM X2'], 'VARIANT': ['CHOCOLATE', 'HAZELNUT']}"
9556439889521BP1,2,VARIATION,"{'ITEM': ['LEXUS SALTED VANILLA 2X19GM', 'MUNCHYS LEXUS CHOC CRM 190GM(19GMX10)'], 'MPACK': ['X10', 'X2'], 'NRMSIZE': ['NONE', '19GM'], 'VARIANT': ['NONE', 'CHOCOLATE CREAM']}"
